==11013== NVPROF is profiling process 11013, command: ./matrixMul_org
==11013== Profiling application: ./matrixMul_org
==11013== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name","Correlation_ID"
ms,us,,,,,,,,KB,B,KB,GB/s,,,,,,,
393.042054,93.091000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",265
393.135561,93.027000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",266
393.229132,93.026000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",267
393.322670,92.771000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",268
393.415953,92.483000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",269
393.509012,92.963000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",270
393.602487,93.090000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",271
393.696025,92.931000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",272
393.789468,92.963000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",273
393.882943,92.770000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",274
393.976225,92.931000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",275
394.069636,92.995000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",276
394.163143,92.802000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",277
394.256457,92.803000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",278
394.349740,93.219000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",279
394.443471,92.867000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",280
394.536882,93.378000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",281
394.630772,93.091000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",282
394.724375,92.707000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",283
394.817594,92.706000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",284
394.910748,92.579000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",285
395.003839,93.027000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",286
395.097410,93.059000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",287
395.190981,92.898000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",288
395.284423,92.387000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",289
395.377290,92.803000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",290
395.470541,92.866000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",291
395.563983,92.899000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",292
395.657458,92.867000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",293
395.750773,92.610000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",294
395.843895,92.995000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",295
395.937466,92.739000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",296
396.030717,92.675000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",297
396.123904,92.994000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",298
396.217442,93.219000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",299
396.311173,92.963000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",300
396.404648,92.706000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",301
396.497770,93.027000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",302
396.591341,92.835000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",303
396.684688,92.482000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",304
396.777682,92.963000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",305
